edition,product,version,checksum,date,dlnumber,url,filename,filetype,size,family
Citrix ADC Release (Feature Phase) 13.1 Build 12.50/12.51 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - e66d6e36fb2b0b5379caa0931db753c5860c9b83ab40d59c1cd44eab3217e386,"Dec 24, 2021",20183,https://secureportal.citrix.com/udl.asp?DLID=20183&URL=https://downloads.citrix.com/20183/nswl_linux-13.1-12.51.i386.rpm,nswl_linux-13.1-12.51.i386.rpm,rpm,72K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 12.50/12.51 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - 366291db8587d788792538d8a97b99306ce8965dda801a38c767896dafbc795d,"Dec 24, 2021",20183,https://secureportal.citrix.com/udl.asp?DLID=20183&URL=https://downloads.citrix.com/20183/nswl_bsd-13.1_12.51.tgz,nswl_bsd-13.1_12.51.tgz,tgz,84K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 12.50/12.51 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.1 Build 12.50/12.51 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.1-12.50/12.51 - Citrix,SDX Platform Software Bundle 13.1 Build 12.51,13.1 Build 12.51,SHA-256 - b0359ebbe761e03cad59de2f87488d1e169a504a675aa972efbd350a18d57205,"Dec 24, 2021",20201,https://secureportal.citrix.com/udl.asp?DLID=20201&URL=https://downloads.citrix.com/20201/build-sdx-13.1-12.51.tgz,build-sdx-13.1-12.51.tgz,tgz,1.4 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.1 Build 12.50/12.51 - Citrix,Citrix ADC CPX Docker Image 13.1 Build 12.51,13.1 Build 12.51,SHA-256 - 29d6d21930819e53e514ccd18e955230151bbb87b908d401a592f14a9b975a24,"Dec 24, 2021",20200,https://secureportal.citrix.com/udl.asp?DLID=20200&URL=https://downloads.citrix.com/20200/cpx-ns_13.1-12.51.gz,cpx-ns_13.1-12.51.gz,gz,1.1G,adc
Citrix ADC BLX image 13.1 Build 12.50/12.51 - Citrix,Citrix ADC BLX deb Image 13.1 Build 12.51,13.1 Build 12.51,SHA-256 - 1fe6703122a2ca05d81121b1c38ba2e5a46a4798929d7e4b0bfb6ddbd1e572f0,"Dec 24, 2021",20198,https://secureportal.citrix.com/udl.asp?DLID=20198&URL=https://downloads.citrix.com/20198/blx-deb-13.1-12.51.tar.gz,blx-deb-13.1-12.51.tar.gz,gz,91M,adc
Citrix ADC BLX image 13.1 Build 12.50/12.51 - Citrix,Citrix ADC BLX rpm Image 13.1 Build 12.51,13.1 Build 12.51,SHA-256 - af8c1f5e3bf37a2f96206f92965719b0219d8a441d12a075cfdb16a70072ad03,"Dec 24, 2021",20199,https://secureportal.citrix.com/udl.asp?DLID=20199&URL=https://downloads.citrix.com/20199/blx-rpm-13.1-12.51.tar.gz,blx-rpm-13.1-12.51.tar.gz,gz,111M,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Release 13.1 Build 17.42 (nCore),13.1 Build 17.42,SHA-256 - 77fd00e588b6014c1800795a0ca971309421275918e6599958486071358975a0,"Feb 23, 2022",20324,https://secureportal.citrix.com/udl.asp?DLID=20324&URL=https://downloads.citrix.com/20324/build-13.1-17.42_nc_64.tgz,build-13.1-17.42_nc_64.tgz,tgz,908M,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 841b213d27c576f0aaf2626be21ae1f712cb1e6e1f633c940abf5afda95ffe4d,"Feb 23, 2022",20322,https://secureportal.citrix.com/udl.asp?DLID=20322&URL=https://downloads.citrix.com/20322/audserver_win-13.1-17.42.zip,audserver_win-13.1-17.42.zip,zip,388K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - a960a0c6d0871579f29d93df8b34e61c53127cbb0e0a71b31d81475339ef134c,"Feb 23, 2022",20322,https://secureportal.citrix.com/udl.asp?DLID=20322&URL=https://downloads.citrix.com/20322/audserver_linux-13.1-17.42.i386.rpm,audserver_linux-13.1-17.42.i386.rpm,rpm,176K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - 81bf515aea39d9f479a85d0c718a0615440e5db62de555a93ffae16b32bd6bd3,"Feb 23, 2022",20322,https://secureportal.citrix.com/udl.asp?DLID=20322&URL=https://downloads.citrix.com/20322/audserver_bsd-13.1_17.42.tgz,audserver_bsd-13.1_17.42.tgz,tgz,664K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - 8c3f031bbded45ba9db0adc693a8a33bc3a2b5ef3b5b0de883a6fb5920b37b6f,"Feb 23, 2022",20323,https://secureportal.citrix.com/udl.asp?DLID=20323&URL=https://downloads.citrix.com/20323/nswl_win-13.1-17.42.zip,nswl_win-13.1-17.42.zip,zip,740K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - 88af3ce857d8a7d86598baedc3df9b2c7ed264ae6cb01805b2fbe235f56b9ef1,"Feb 23, 2022",20323,https://secureportal.citrix.com/udl.asp?DLID=20323&URL=https://downloads.citrix.com/20323/nswl_linux-13.1-17.42.i386.rpm,nswl_linux-13.1-17.42.i386.rpm,rpm,72K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - fb59a2af9ce090a4d1f31b8949b0d720b5f15d0f420da1c658463bc5dee07883,"Feb 23, 2022",20323,https://secureportal.citrix.com/udl.asp?DLID=20323&URL=https://downloads.citrix.com/20323/nswl_bsd-13.1_17.42.tgz,nswl_bsd-13.1_17.42.tgz,tgz,84K,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.1 Build 17.42 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.1-17.42 - Citrix,SDX Platform Software Bundle 13.1 Build 17.42,13.1 Build 17.42,SHA-256 - a549d5bcc6a372c34b353c950d07116b7d16090c6ef9bcf26cd0c6ee532eaf61,"Feb 23, 2022",20318,https://secureportal.citrix.com/udl.asp?DLID=20318&URL=https://downloads.citrix.com/20318/build-sdx-13.1-17.42.tgz,build-sdx-13.1-17.42.tgz,tgz,1.4 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.1 Build 17.42 - Citrix,Citrix ADC CPX Docker Image 13.1 Build 17.42,13.1 Build 17.42,SHA-256 - 285f354e607a50165f927ce19eb3a68ea877181a497a437524ee05eacb5c01e0,"Feb 23, 2022",20319,https://secureportal.citrix.com/udl.asp?DLID=20319&URL=https://downloads.citrix.com/20319/cpx-ns_13.1-17.42.gz,cpx-ns_13.1-17.42.gz,gz,1.1G,adc
Citrix ADC BLX image 13.1 Build 17.42 - Citrix,Citrix ADC BLX deb Image 13.1 Build 17.42,13.1 Build 17.42,SHA-256 - 83196db714f6fcc120b70a16ed84e2f2ad63bbff9bea69616f1e82cdd0832b42,"Feb 23, 2022",20320,https://secureportal.citrix.com/udl.asp?DLID=20320&URL=https://downloads.citrix.com/20320/blx-deb-13.1-17.42.tar.gz,blx-deb-13.1-17.42.tar.gz,gz,103M,adc
Citrix ADC BLX image 13.1 Build 17.42 - Citrix,Citrix ADC BLX rpm Image 13.1 Build 17.42,13.1 Build 17.42,SHA-256 - 742026626e4d6d3368de2e8202d68b28ca2b964ff9f608238168d6c679dafc2b,"Feb 23, 2022",20321,https://secureportal.citrix.com/udl.asp?DLID=20321&URL=https://downloads.citrix.com/20321/blx-rpm-13.1-17.42.tar.gz,blx-rpm-13.1-17.42.tar.gz,gz,129M,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 85.15,13.0 Build 85.15,SHA-256 - 80f0e73c66136847d76acb339d4686d1cdea7dfa69b801bf30c7721b63d7f6f0,"Mar 15, 2022",20564,https://secureportal.citrix.com/udl.asp?DLID=20564&URL=https://downloads.citrix.com/20564/NSVPX-XEN-13.0-85.15_nc_64.xva.gz,NSVPX-XEN-13.0-85.15_nc_64.xva.gz,gz,560 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 85.15,13.0 Build 85.15,SHA-256 - 066a9bfe8c2130e00b3f8c44c9e0e51c5439b868a5de889bd3638538873c7eed,"Mar 15, 2022",20565,https://secureportal.citrix.com/udl.asp?DLID=20565&URL=https://downloads.citrix.com/20565/NSVPX-ESX-13.0-85.15_nc_64.zip,NSVPX-ESX-13.0-85.15_nc_64.zip,zip,594 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 85.15,13.0 Build 85.15,SHA-256 - 3f989a53d67a2420cef4bfd80a76fe3ac6bb5c8940917d3a35b3111d518a95a4,"Mar 15, 2022",20567,https://secureportal.citrix.com/udl.asp?DLID=20567&URL=https://downloads.citrix.com/20567/NSVPX-HyperV-13.0-85.15_nc_64.zip,NSVPX-HyperV-13.0-85.15_nc_64.zip,zip,559 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for KVM 13.0 Build 85.15,13.0 Build 85.15,SHA-256 - 96af93fdd4d5cb2804881b70e6a4b42e8d8e90c19c08ba490f0b749f04ee66ae,"Mar 15, 2022",20566,https://secureportal.citrix.com/udl.asp?DLID=20566&URL=https://downloads.citrix.com/20566/NSVPX-KVM-13.0-85.15_nc_64.tgz,NSVPX-KVM-13.0-85.15_nc_64.tgz,tgz,564 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for GCP 13.0 Build 85.15,13.0 Build 85.15,SHA-256 - 626cc94cebbe868fde5f4aa54a61008cbc26a63d6c2a6bd3807566558085a640,"Mar 15, 2022",20568,https://secureportal.citrix.com/udl.asp?DLID=20568&URL=https://downloads.citrix.com/20568/NSVPX-GCP-13.0-85.15_nc.tar.gz,NSVPX-GCP-13.0-85.15_nc.tar.gz,gz,564 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 85.15 (nCore),13.0 Build 85.15,SHA-256 - 5dc5650ed4452bf7efa69ab233e752e97db7cbc83d753f1297a84b04902082f9,"Mar 15, 2022",20563,https://secureportal.citrix.com/udl.asp?DLID=20563&URL=https://downloads.citrix.com/20563/build-13.0-85.15_nc_64.tgz,build-13.0-85.15_nc_64.tgz,tgz,857 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 84.11,13.0 Build 84.11,SHA-256 - f59249ffdf507029453778567f397533662c257c460363fea49f6ebc31fbb710,"Mar 15, 2022",20205,https://secureportal.citrix.com/udl.asp?DLID=20205&URL=https://downloads.citrix.com/20205/NSVPX-XEN-13.0-84.11_nc_64.xva.gz,NSVPX-XEN-13.0-84.11_nc_64.xva.gz,gz,561 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 84.11,13.0 Build 84.11,SHA-256 - 7b83ee96290f2201c3be7fde627ca438f4a838385342bf5f4eaba1326115c5c3,"Mar 15, 2022",20206,https://secureportal.citrix.com/udl.asp?DLID=20206&URL=https://downloads.citrix.com/20206/NSVPX-ESX-13.0-84.11_nc_64.zip,NSVPX-ESX-13.0-84.11_nc_64.zip,zip,601 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 84.11,13.0 Build 84.11,SHA-256 - 40bfe803af34760840f605b266dfa2f0bb9254fbcc8f264f14502ffbb4283884,"Mar 15, 2022",20252,https://secureportal.citrix.com/udl.asp?DLID=20252&URL=https://downloads.citrix.com/20252/NSVPX-HyperV-13.0-84.11_nc_64.zip,NSVPX-HyperV-13.0-84.11_nc_64.zip,zip,590 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for KVM 13.0 Build 84.11,13.0 Build 84.11,SHA-256 - d084de3a1a3ed67c863d9a311f980dc6d737d46c1f449f052798b33da3b1ae5a,"Mar 15, 2022",20251,https://secureportal.citrix.com/udl.asp?DLID=20251&URL=https://downloads.citrix.com/20251/NSVPX-KVM-13.0-84.11_nc_64.tgz,NSVPX-KVM-13.0-84.11_nc_64.tgz,tgz,589 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for GCP 13.0 Build 84.11,13.0 Build 84.11,SHA-256 - 2db7ca156125ec374945804601474a6ecff2a861dde3965722a9de9ddb0e88cd,"Mar 15, 2022",20253,https://secureportal.citrix.com/udl.asp?DLID=20253&URL=https://downloads.citrix.com/20253/NSVPX-GCP-13.0-84.11_nc.tar.gz,NSVPX-GCP-13.0-84.11_nc.tar.gz,gz,589 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 84.11 (nCore),13.0 Build 84.11,SHA-256 - 540428e7960c22fcab0dac5fe43ba83ba62208897db8594c99f8fb66abf1ca45,"Mar 15, 2022",20204,https://secureportal.citrix.com/udl.asp?DLID=20204&URL=https://downloads.citrix.com/20204/build-13.0-84.11_nc_64.tgz,build-13.0-84.11_nc_64.tgz,tgz,849 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 83.29,13.0 Build 83.29,SHA-256 - 2c79f54c5d6f98d40f8ebed5ae3e3174964cdfd999ca1601662bb4325cda36f6,"Nov 15, 2021",19904,https://secureportal.citrix.com/udl.asp?DLID=19904&URL=https://downloads.citrix.com/19904/NSVPX-XEN-13.0-83.29_nc_64.xva.gz,NSVPX-XEN-13.0-83.29_nc_64.xva.gz,gz,556 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 83.29,13.0 Build 83.29,SHA-256 - 6f0fdf3a4208a8244681de5f4900f47d89b0763f576576dc20b50f4f2cb8b718,"Nov 15, 2021",19905,https://secureportal.citrix.com/udl.asp?DLID=19905&URL=https://downloads.citrix.com/19905/NSVPX-ESX-13.0-83.29_nc_64.zip,NSVPX-ESX-13.0-83.29_nc_64.zip,zip,626 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 83.29,13.0 Build 83.29,SHA-256 - 3fbfc83bf82779212ca1641ea9f70392b3c3bcecfb890c2c75f3257cb77882a9,"Nov 15, 2021",19907,https://secureportal.citrix.com/udl.asp?DLID=19907&URL=https://downloads.citrix.com/19907/NSVPX-HyperV-13.0-83.29_nc_64.zip,NSVPX-HyperV-13.0-83.29_nc_64.zip,zip,565 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for KVM 13.0 Build 83.29,13.0 Build 83.29,SHA-256 - 2b6cc6e2b30871cd958089bccef1ce8d374334a6901deab7e0496ae2dfe4798a,"Nov 15, 2021",19906,https://secureportal.citrix.com/udl.asp?DLID=19906&URL=https://downloads.citrix.com/19906/NSVPX-KVM-13.0-83.29_nc_64.tgz,NSVPX-KVM-13.0-83.29_nc_64.tgz,tgz,870 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for GCP 13.0 Build 83.29,13.0 Build 83.29,SHA-256 - d82a4206c84ce7feaf3edb30aaa582abb4b51c201ef6d54c2182a06c37d63af2,"Nov 15, 2021",19908,https://secureportal.citrix.com/udl.asp?DLID=19908&URL=https://downloads.citrix.com/19908/NSVPX-GCP-13.0-83.29_nc.tar.gz,NSVPX-GCP-13.0-83.29_nc.tar.gz,gz,870 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 83.29 (nCore),13.0 Build 83.29,SHA-256 - 7a6f0baebb7d4e316055aa93ae49473f474b2d72ca663a198245c114dd2b7966,"Nov 15, 2021",19903,https://secureportal.citrix.com/udl.asp?DLID=19903&URL=https://downloads.citrix.com/19903/build-13.0-83.29_nc_64.tgz,build-13.0-83.29_nc_64.tgz,tgz,825 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 79.64,13.0 Build 79.64,SHA-256 - 34fc95189a175befa231a8e2016294d8ca4451bfe9851e4be5aba883aab22f77,"Apr 7, 2021",19205,https://secureportal.citrix.com/udl.asp?DLID=19205&URL=https://downloads.citrix.com/19205/NSVPX-XEN-13.0-79.64_nc_64.xva.gz,NSVPX-XEN-13.0-79.64_nc_64.xva.gz,gz,551 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 79.64,13.0 Build 79.64,SHA-256 - 25c4896c8fa60d5dccc45a3fb13fff86db5354ea9ab16eced81881dc37877b4e,"Apr 7, 2021",19206,https://secureportal.citrix.com/udl.asp?DLID=19206&URL=https://downloads.citrix.com/19206/NSVPX-ESX-13.0-79.64_nc_64.zip,NSVPX-ESX-13.0-79.64_nc_64.zip,zip,590 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 79.64,13.0 Build 79.64,SHA-256 - ea4c96b42092cd028c1531124747efae6ba5b6ddbf177cbf0e00fc355b82c38b,"Apr 7, 2021",19207,https://secureportal.citrix.com/udl.asp?DLID=19207&URL=https://downloads.citrix.com/19207/NSVPX-HyperV-13.0-79.64_nc_64.zip,NSVPX-HyperV-13.0-79.64_nc_64.zip,zip,555 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for KVM 13.0 Build 79.64,13.0 Build 79.64,SHA-256 - 4c3b21850178198a6cd714b78009c0694c5b901e0a3caafa38e1cebca18a4ffe,"Apr 7, 2021",19208,https://secureportal.citrix.com/udl.asp?DLID=19208&URL=https://downloads.citrix.com/19208/NSVPX-KVM-13.0-79.64_nc_64.tgz,NSVPX-KVM-13.0-79.64_nc_64.tgz,tgz,700 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 79.64 (nCore),13.0 Build 79.64,SHA-256 - 01cac5f764f7aaef3ae8c4d71663de0c18e455b5f6b15b35c17aa70a849eb411,"Apr 7, 2021",19197,https://secureportal.citrix.com/udl.asp?DLID=19197&URL=https://downloads.citrix.com/19197/build-13.0-79.64_nc_64.tgz,build-13.0-79.64_nc_64.tgz,tgz,818 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 76.31,13.0 Build 76.31,SHA-256 - 4739ce2d46e1211900be767cd454d6beb42d1e6ee61de5312d649a2d4e63453c,"Mar 16, 2021",19081,https://secureportal.citrix.com/udl.asp?DLID=19081&URL=https://downloads.citrix.com/19081/NSVPX-XEN-13.0-76.31_nc_64.xva.gz,NSVPX-XEN-13.0-76.31_nc_64.xva.gz,gz,573 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 76.31,13.0 Build 76.31,SHA-256 - e753744928ca6c5b2a507d23eca7eb6ad15023184439dc708ac9ef049dfd4c9f,"Mar 16, 2021",19082,https://secureportal.citrix.com/udl.asp?DLID=19082&URL=https://downloads.citrix.com/19082/NSVPX-ESX-13.0-76.31_nc_64.zip,NSVPX-ESX-13.0-76.31_nc_64.zip,zip,587 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 76.31,13.0 Build 76.31,SHA-256 - 7ab5519f47d4d20b190fc33a9bb5b66c259d8e88005b338b7555bdbd05517591,"Mar 16, 2021",19083,https://secureportal.citrix.com/udl.asp?DLID=19083&URL=https://downloads.citrix.com/19083/NSVPX-HyperV-13.0-76.31_nc_64.zip,NSVPX-HyperV-13.0-76.31_nc_64.zip,zip,552 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for KVM 13.0 Build 76.31,13.0 Build 76.31,SHA-256 - a5306fab082f727ec8bebabb7711a840eda5397de7d5a550d53c5950053716e9,"Mar 16, 2021",19084,https://secureportal.citrix.com/udl.asp?DLID=19084&URL=https://downloads.citrix.com/19084/NSVPX-KVM-13.0-76.31_nc_64.tgz,NSVPX-KVM-13.0-76.31_nc_64.tgz,tgz,698 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for GCP 13.0 Build 76.31,13.0 Build 76.31,SHA-256 - 96fac79cc969f31653d5ce64209435ae4ae8e43779b2caa3c3664d0beecfc008,"Mar 16, 2021",19085,https://secureportal.citrix.com/udl.asp?DLID=19085&URL=https://downloads.citrix.com/19085/NSVPX-GCP-13.0-76.31_nc.tar.gz,NSVPX-GCP-13.0-76.31_nc.tar.gz,gz,697 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 76.31 (nCore),13.0 Build 76.31,SHA-256 - fa9f069cb86654accac1462251359db75a8dfa9b79e5bd01f3ba5fc34ac29316,"Mar 16, 2021",19080,https://secureportal.citrix.com/udl.asp?DLID=19080&URL=https://downloads.citrix.com/19080/build-13.0-76.31_nc_64.tgz,build-13.0-76.31_nc_64.tgz,tgz,812 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - ac2f9a8e3ab84f91dfa20fddeacd2c8fd06742ff7a28b8ba19e284594d45c343,"Jan 4, 2021",18907,https://secureportal.citrix.com/udl.asp?DLID=18907&URL=https://downloads.citrix.com/18907/NSVPX-XEN-13.0-71.44_nc_64.xva.gz,NSVPX-XEN-13.0-71.44_nc_64.xva.gz,gz,568 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - 76315fff95876d94a21371a9b9596cb7533af4fdde663b690692a2381246e24b,"Jan 4, 2021",18908,https://secureportal.citrix.com/udl.asp?DLID=18908&URL=https://downloads.citrix.com/18908/NSVPX-ESX-13.0-71.44_nc_64.zip,NSVPX-ESX-13.0-71.44_nc_64.zip,zip,581 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - b28bfb65fb90887fc3ade5a161ba3d231b9c1510491a72831a743344ad62ead3,"Jan 4, 2021",18909,https://secureportal.citrix.com/udl.asp?DLID=18909&URL=https://downloads.citrix.com/18909/NSVPX-HyperV-13.0-71.44_nc_64.zip,NSVPX-HyperV-13.0-71.44_nc_64.zip,zip,547 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for KVM 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - 1fb0fca7ee11afefbfb27d84f077ca607eed1e90dd6c0a6f4bbb04eb9ae426ca,"Jan 4, 2021",18910,https://secureportal.citrix.com/udl.asp?DLID=18910&URL=https://downloads.citrix.com/18910/NSVPX-KVM-13.0-71.44_nc_64.tgz,NSVPX-KVM-13.0-71.44_nc_64.tgz,tgz,717 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for GCP 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - 8c8d4722ebab6bbd94f80da34280162a864156cc3be599284a71efaff9d98332,"Jan 4, 2021",18911,https://secureportal.citrix.com/udl.asp?DLID=18911&URL=https://downloads.citrix.com/18911/NSVPX-GCP-13.0-71.44_nc.tar.gz,NSVPX-GCP-13.0-71.44_nc.tar.gz,gz,717 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC Upgrade Package - 13.0 Build 71.44 (nCore),13.0 Build 71.44,SHA-256 - 7f9877cc2aa1101c4ad1f27151c3951c0a7777ce9d3f9e2975ba8604e8b4d8e4,"Jan 4, 2021",18906,https://secureportal.citrix.com/udl.asp?DLID=18906&URL=https://downloads.citrix.com/18906/build-13.0-71.44_nc_64.tgz,build-13.0-71.44_nc_64.tgz,tgz,805 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Citrix Hypervisor 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 45053fbef0e802b6fdfe20ebcc2bfeefa26804baaafa111db7a3f07cc6ba5e28,"Nov 20, 2020",18663,https://secureportal.citrix.com/udl.asp?DLID=18663&URL=https://downloads.citrix.com/18663/NSVPX-XEN-13.0-67.43_nc_64.xva.gz,NSVPX-XEN-13.0-67.43_nc_64.xva.gz,gz,539 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for ESXi 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 3dfe76c05b18ddaf1efc43a44effaba0106f0f17a342d77828661e16e4e474cd,"Nov 20, 2020",18664,https://secureportal.citrix.com/udl.asp?DLID=18664&URL=https://downloads.citrix.com/18664/NSVPX-ESX-13.0-67.43_nc_64.zip,NSVPX-ESX-13.0-67.43_nc_64.zip,zip,578 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC VPX for Hyper-V 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - c923e49753e7a647c92c031de0e315545d72df96c06063d8080a27d080e3df28,"Nov 20, 2020",18665,https://secureportal.citrix.com/udl.asp?DLID=18665&URL=https://downloads.citrix.com/18665/NSVPX-HyperV-13.0-67.43_nc_64.zip,NSVPX-HyperV-13.0-67.43_nc_64.zip,zip,543 MB,adc
Citrix ADC VPX Release 13.0 - Citrix,Citrix ADC  VPX for KVM 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 27ed81795f3af3078cb875966b5b7c11019e2f547724f75f1bb6fe72023f58c3,"Nov 20, 2020",18666,https://secureportal.citrix.com/udl.asp?DLID=18666&URL=https://downloads.citrix.com/18666/NSVPX-KVM-13.0-67.43_nc_64.tgz,NSVPX-KVM-13.0-67.43_nc_64.tgz,tgz,688 MB,adc
